"回答日時","受付番号","回答ユーザ","第２回:キーワード①","第２回:キーワード②","第２回:キーワード③","第２回:キーワード④","第２回:キーワード⑤"
"2022/04/25 23:39","1620","25022104","情報を見逃さない","自覚を持ち、外の目を持つ","人間万事塞翁が馬","不足の事態が起こった次の行動","精一杯楽しんで、困難があっても＋に考えダメな時は諦めることも大切"
"2022/04/25 23:38","1619","31021599","机が汚いと仕事の効率が落ちる","なんでもいいから経験は履歴書に書いた方がいい","心のキャパシティーは仕事に大切","現場に行くのは商売の基本","死ぬほど仕事をしてもいいアイデアは出ない"
"2022/04/25 23:37","1618","23020078","社会学","商売","現場に行く","前向きな塞翁が馬","会話と対話"
"2022/04/25 23:37","1617","23020079","社会学","心の余裕","商売","前向きな塞翁が馬","対話"
"2022/04/25 23:37","1616","22022741","大学からの情報発信をしっかりチェックすることが大事","興味のない情報でも中には将来を決める大事な情報がある可能性があるので見逃さない","自覚し、外の目を持って気づくことが大事","社会で必要とされるのは会話ではなく対話","うまく行かないことがあっても悩みすぎず、沼から抜け出す方法を見つけ出す"
"2022/04/25 23:37","1615","31022042","机を綺麗にすることで仕事のアイデアなどが浮かび上がってくる","自分が面白いと思える授業をとることが大事","バイトは社会人としてのあり方を学ぶことが出来る","ネットなどで飛び級制度などを調べ自分が当てはまるかなどを逐一確認する","心の余裕がないと仕事が上手く回らない"
"2022/04/25 23:35","1614","31022387","自分の経歴の強みを把握","面白い会社か否か","自分の成長を常に楽しむ","外の目を持つ、周りを考える","「忙しい」とは心を失くしてる"
"2022/04/25 23:33","1613","26022448","自分にとって必要な情報を収集し、最大限に活用する。","今自分が出来ることには全力で取り組む。","自分の弱点をしっかりと自覚し、対策をする。","幼少期の何気ない経験が、将来の自分にとって重要な経験になることがあるので何事にも挑戦する。","いろいろな国、背景、宗教の人と対話し、幅広い繋がりを持つことが将来の自分に役立つ。"
"2022/04/25 23:33","1612","23021545","商社は何でも屋である。ただ社員は専門的な部分も持つ","商社(総合)はたくさんの領域で活動する","たくさんの情報に触れることは自分の可能性を広げる","どんなに忙しくても心にゆとりを持つ　","仕事で大切になってくるのは『対話』である"
"2022/04/25 23:32","1611","26022540","相手の人を見るということが大切","忙しいというこは心を無くしていると言っているのと同じ","人との関わりがモチベーション","反省はして、すぐに立ち直ることが大切","嫌なことがあっても長くは続かないし、自分の力にもなると思うから、前向きに捉える。"
"2022/04/25 23:30","1610","26021492","キャリアパス","掲示板","国際経験","心の余裕","前向きな塞翁が馬"
"2022/04/25 23:30","1609","29021394","情報発信を常に確認","商売は社会のためにならないと続かない","前向きな塞翁が馬","最後まで諦めない","真理は私たちを自由にする"
"2022/04/25 23:30","1608","24020276","大学の情報をしかっりとキャッチすことも大切である","正しく物事をとらえる必要がある","前向きな作用が物事を生む","日本国内でのプラスチックの需要　1000万トン","自分にとって必要なことは自分で得る必要がある"
"2022/04/25 23:29","1607","24020444","1ヶ月で180社見るなどの行動力。","商社といっても英語が最初から完璧に話せるわけではない。","企業特に商社で働く上でのキャリアの積み方。","sdgsを推進していく上でそれをビジネスに結びつけていく。","勉強を苦しいと思うのではなく、楽しむ事が重要。"
"2022/04/25 23:29","1606","29021420","正しく物事を捉える","情報発信をキャッチ","周りが見えていないと思ったら、外の目を見て気づく。","反省し終えたら、すぐ行動する","仕事で必要なのは対話"
"2022/04/25 23:29","1605","24021770","心の余裕を作るべき","大学の情報はチェックすべき","仕事で必要なのは対話","商社の魅力はいろいろなことを組み合わせてできること","バイトは社会人としてのあり方を学べる"
